text,id_str
,900309174843822080
,927756330382888961
,880355663792283648
,971672146287169536
,945689444522319872
,798273192750157824
,990055784179519488
,753686761507807236
,979475024167014400
,874470760529752064
,959315955519127552
,609412628268449792
,866704964248190976
,797030107084943360
,907073275964133376
,848994534650413056
,700757493782343682
,670331007409774592
,971215283464605696
,818648069910634496
,918845723562708992
,816135753797345280
,863127897867005952
,743843458264236035
,736161161813594112
,992448938820108288
,778743618752290817
,883239137830207488
,766274956409929728
,652082011130216448
,714404922398285824
,962486960198684672
,608808647829803008
,698792279008505856
,947527455098712064
,957712834728812544
,864798906701553664
,922416094010331136
,798139923106791424
,765782714641477632
,864842451118379009
,976178838442074114
,908718077285736450
,722145553501577216
,873943402139840514
,868517019683098627
,890061640783323136
,756469476019802113
,920838632226852865
,978710277700161538
,836762921933885440
,959690694871920640
,801507991254138880
,865783479673421824
,770766806017531904
,713196457927581697
,853835418281947136
,831659610100682752
,758469290496446464
,763848973085990913
,894293506151391232
,580753577863356417
,662098259591225344
,826128852581761024
,651040875817123840
,809536015140585473
,832240621662457860
,989862981105266688
,958973404975124480
,773278355533815808
,893641950976286721
,929083361032884224
,982398445364350976
,862247202244231168
,586669056880611328
,674006838573195265
,984580068012896256
,907390730364219392
,980376725807943680
,759796016375853056
,895789970882998272
,887536346985844737
,926589615414358016
,840782153424203776
,960898426908106752
,709847139325714433
,687705602664099841
,908682964392804353
,925553837095649280
,832394387250364417
,865462279738769408
,958374786249515008
,936116340322197505
,753207609314963457
,760787914913701888
,788668514102018049
,879066679275388928
,958536702158614528
,963846244555743233
,891960014331670529
,934553574843043840
,877062463396749312
,963565813415448576
,943126298104422400
,764748650413162496
,656607831634915328
,874927397132488707
,863287951240966144
,799667238089424896
,927901199243923461
,837973671524335617
,927725667814387713
,765995292017717249
,696676570174324736
,794165088521515008
,830244069016211457
,831576785686913025
,970625817091936256
,819049951787384832
,838901010538057728
,644503845226291200
,970328068576432129
,865722608335114240
,869497367011184640
,907343863379120128
,779319017261654016
,781788243285213184
,871842952951324672
,808597747901333506
,661349576373370880
,664272197180129280
,845204895724703744
,854145674811756544
,780730709845630976
,692525625266049024
,914507779108372481
,858135851917877248
,970741201358983168
,616190764998127616
,928846884051013632
,666967018525081600
,878204348492390402
,944324591777996800
,958087102738157569
,964684848811200512
,747602391780962308
,862813696069906433
,856492941795237888
,923994396743356416
,896801156701315072
,900005666085105664
,582293726250160128
,626847233116385281
,923893426982150144
,781418724117082112
,713364831559135232
,676645504218996736
,884423612282830848
,802939297745674240
,854287648097263616
,751871409614381056
,843782679078326273
,978675030744846337
,844684263387795457
,783722220661137408
,902376773643636736
,792855348428283904
,892032431141801984
,876733675521683456
,961870402115915777
,984893965018255360
,777515971561029632
,785299278558294017
,888321680992555008
,993119402253082624
,844294266310578176
,789203249416896512
,816083520544239618
,877087631259164673
,849855188299116544
,932358227953582080
,872184700072325122
,633818942360932352
,781096759854596096
,804684043694567424
,967878147789160448
,793292990328496129
,735607881798680578
,926167392283250688
,868484446663716864
,811636356829081600
,883103321640370179
,880375294875586560
,779469377414586369
,907820152623857664
,704935523593424898
,740350741127270400
,884493266321895424
,993086751307714560
,701775452864700417
,898031401953624064
,975522293572161541
,913085092729425920
,916173951109300224
,971604195299164160
,966492056091856896
,797076411613843456
,701905055671263232
,874500583042035713
,980602772675551232
,687385135172431872
,959660495308509184
,697381500086525952
,838924032821104641
,776826502914637824
,855165365680304130
,722938156149039104
,750709501897179136
,704872015359025152
,979325107830231040
,684406505370730496
,932818833966075904
,882258381347618817
,736041991738384384
,926425012533366784
,767701135897534464
,867421190696120320
,900464896210546688
,733812301376159746
,953592780420517889
,618942623898828800
,655336121564442624
,576027426515374080
,735298343253876736
,992197380593340416
,794280091228442624
,953688482626572288
,982211346715500551
,867915739281469440
,633265537485795329
,845125527568445442
,748188532397727746
,875379654919569409
,819221850660048896
,911809967140859909
,742098040333447168
,778965582771318788
,876938032460566528
,781216504780029952
,756256694464806912
,859573475849142272
,974406648029765632
,779496327541624834
,848865166833967105
,687303110948204544
,971413030402699264
,953713587276668928
,899066221580230657
,858982297063829504
,945857387608576000
,913198283341910016
,887362666569904129
,911697946047078401
,765805367813107712
,916462386969751553
,854808307869122562
,772436310049099776
,922310866472701953
,642429207985852416
,989426859636084736
,751628080779759616
,778635404794888192
,943320316532678656
,720683292383711233
,953587372817551360
,977862677493108737
,854376481841176581
,918038561265504256
,929315782793814016
,678029720030748673
,863413724325007361
,891972822150598656
,893261547648147457
,867400297152479233
,823530223274749952
,960264225942900736
,839640482519080961
,894770278516924416
,903459464698834944
,857733098561318913
,890504598754033664
,988480418449063936
,800956989404811264
,755908863002542080
,786702055419314176
,800612219822239744
,804641197629259776
,954500745226805249
,951324066350288896
,847970493391151104
,875151120087343104
,990443761212841984
,971544046148706305
,978319186924638208
,745579842880540672
,666572475573104640
,927941214279798785
,771543034789888001
,959943347438800897
,959608340094611459
,977121111333916672
,804690337289605120
,676803409002000384
,779099713727594496
,874106655620956161
,750789602420686848
,829328952690868224
,893079693955661824
,894398952585515009
,974241325636816897
,703334839311847429
,741014631808929792
,764262948487528452
,943337862325522438
,676938669689847809
,851540299834941440
,976521010710306818
,808293328752099328
,868932398225993728
,670146252890374144
,803682805167296512
,866784282903285763
,967082547766276096
,810893317097582592
,560585035905249280
,870491525100077056
,694761989109891072
,834060746921242624
,813620571997147136
,888510499914166272
,965842308938821632
,885472518210977793
,744875829855924224
,766079252504731649
,783477983428374528
,575675601404760065
,898026662180397056
,771558523939332096
,854794201338441732
,953559929176064000
,877872553439617026
,983524821999988736
,876849563277176832
,842220504173928448
,867162232366538752
,821220162221314048
,876761479088926720
,700405676628172800
,666603938909716480
,932648987362058240
,704680344885313539
,928261366212898816
,910189280630362114
,886510745780969473
,779953839894126592
,935626161455095808
,816173500809547776
,677265844024512512
,574283543171502080
,950047210565197824
,714903961711616000
,961002215933702144
,855387508582088704
,769881220025085952
,937764463930994688
,559884560570531840
,822071776129773573
,872988488265814018
,934361286464372736
,907437847216615425
,839854856680665089
,980859981665796101
,953127735425159168
,908058470246699009
,825782936733618176
,888689099598704640
,655505073582252032
,922296759673647105
,899652298581868545
,726155096602632192
,869134071544328193
,812057631120560128
,813779098225012736
,870219122348568577
,765683307707244544
,821235726390087682
,778025507933806592
,689816904387661824
,793907039688855552
,883615286846476288
,804284411088896000
,817005877953757184
,867754155930210304
,911008894436151296
,973283701001015297
,919397686855589893
,701860881831956481
,930257880921595904
,988041480089554945
,758470246277713921
,677722463036379136
,981207916081446914
,777872239475748865
,947429893343797248
,976541509083332608
,865749489159737344
,872264600812748801
,733665233760333824
,990028099512422400
,768624056501407746
,806125648863514625
,806200789039456257
,810711512927105029
,895631484853374977
,991891107092008960
,928547996815503360
,822265251051749377
,702345234278174720
